"id","tipo_de_barrio","nombre_del_barrio","integrantes_del_hogar","p1","p1_1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p12_1","p12_2","p12_3","p13","p14","p14_1","p14_2","trabaja","p15","p16","p17","p18","p19","p20","p21","p22","p22_1","p23","p24","p24_1","p25","p26","p27","p28","p29","p30","p31","p32","p32_1","p32_2","p32_otros_1","p32_otros_2","p33","p33_1","p33_2","p33_3","p33_4","p33_5","p33_6","p34","p35","p36","p37","p38","p38_1","p38_2","p38_3","p38_4","p38_5","p39","p40","p41","p42","p43","p44","p45","p46","p47","p48","p48_1","p48_2","p48_3","p48_4","p48_5","p49","p50","p51","p51_1","p51_2","p51_3","p51_4","p51_5","p52","p53","p54","p55","p56","p57","p58","p59","p60","p60_1","p61","p61_1","p62","p63","p64","p65","p66","p66_1","p66_2","p67","p67_1","p68","p69","p69_1","p70","p71","p72","p72_1","p72_2","p72_3","p72_4","p72_5","p72_6","p72_7","p73","p73_1","p73_2","p73_3","p73_4","p73_5","p73_6","p73_7","p73_8","p73_9","p74","p75","p76","p77","p77_1","p77_2","p78","p79","fecha_de_entrevista","comuna","total_menores","total_adultos_mayores","q189cod1","q189cod1_etiqueta","q189cod2","q189cod2_etiqueta","p20c_renatep_rama_actividad","p20c_renatep_rama_etiqueta","p20c_renatep_ocupacion","p20c_renatep_ocupacion_etiqueta","q219cod1","q219cod1_etiqueta","q219cod2","q219cod2_etiqueta","p42c_cno","p42c_renatep_rama_actividad","p42_renatep_rama_etiqueta","p42c_renatep_ocupacion","p42c_renatep_ocupacion_etiqueta","hogar_monoparental","p67_tema_curso_grupos"
19839259,"1","3",2,"1","","2",59,"4","1","","","1","2","","","5","","Paraguay","","1","1","","","1","","1","Trabajos de pintura y albañilería","2","1","Changas de pintura","Pintor","7","","1","2","","2","","2","","2","8","8","4","","","","","3","","","","","","","2","","2","2","1","2","3","3","1","1","1","Obra en construcción","2","Peón albañil","1","2","","2","","3","","","","","","1","1","3","3","1","1","1","2","2","","1","2","2","2","2","1","","","7","","","","3","2","","","","","","","","","","1","5","","","","","","","","4","4","4","4","4","4","4","4","4","","2","","4","1","","","2","2","2023-06-21","Comuna 04",0,0,"45","CONSTRUCCION","4500","Construcción","5","Construcción e Infraestructura Social y Mejoramiento Ambiental.","20","Pintor/a","45","CONSTRUCCION","4500","Construcción","72.1.1.3 / albañil (oficial, medio oficial)","5","Construcción e Infraestructura Social y Mejoramiento Ambiental.","2","Albañil // Durlero","","99"
19601663,"1","3",2,"3","","2",20,"5","1","","","2","","","","1","","","","","1","","","1","","1","Almacen","2","1","Vendedor","Venta de productos de almacen","6","","4","","","","3","2","","2","40","6","4","","","","","1","","","","","","","2","","5","2","3","3","3","3","1","3","3","","","","","","","","","","","","","","","","","","","","","","","2","","3","2","2","2","2","1","","","7","","","","3","2","","","","","","","","","","1","2","3","","","","","","","4","4","4","4","2","4","4","2","4","","2","","4","1","","","2","2","2023-06-14","Comuna 04",1,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5303","Comercio de alimentos, bebidas y tabaco","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","","","","","","","","","0","1","99"
19463063,"1","9",2,"1","","1",46,"3","1","","","2","","","","2","","","","","1","","","1","","1","Niñera","1","1","Cuidado de chicos","Cuida chicos","6","","6","","","2","","2","","2","30 en total","4","4","","","","","1","","","","","","","2","","1","1","2","2","2","2","2","1","1","","","","","","","","","","","","","","","","","","","","","","","2","","2","1","1","2","2","2","1","","7","","","","3","2","","","","","","","","","","1","4","11","","","","","","","4","4","4","4","4","1","4","4","4","","2","","4","1","","","2","1","","",1,0,"95","SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMESTICO","9500","Servicios de hogares privados que contratan servicio domestico","1","Servicios Socio Comunitarios","10","Cuidados (niños/as, enfermos/as, personas con discapacidad, ancianos/as)","","","","","","","","","0","1","99"
20248468,"1","2",1,"1","","1",41,"6","1","","","2","","","","6","","","Paraguay","1","5","","Paraguay","1","","2","Limpieza","3","1","Limpiar","Limpió","1","","1","2","","2","","2","","2","20hs","2","4","","","","","1","","","","","","","2","","1","1","3","3","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","2","","2","2","1","1","1","2","1","","7","","","","3","2","","","","","","","","","","1","4","14","","","","","","","4","4","4","3","1","4","4","1","4","","2","","4","1","","","1","2","2023-07-11","Comuna 04",2,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5308","Tiendas no especializadas sin predominancia de alimentos y bebidas","3","Servicios Personales y otros Oficios.","26","Servicios de Limpieza","","","","","","","","","0","1","99"
19461008,"1","9",3,"1","","2",24,"6","1","","","1","2","","","4","Misiones","","","","1","","","1","","1","Frigoríficos","8","1","Mantenimiento","Sector lavadero, lavado y mantenimiento","1","","1","2","","2","","2","","2","48","7","4","","","","","1","","","","","","","1","1","1","1","3","3","1","1","1","3","3","","","","","","","","","","","","","","","","","","","","","","","2","","2","2","1","2","2","1","","","7","","","","3","2","","","","","","","","","","2","","","","","","","","","2","4","4","4","4","4","4","4","4","","2","","4","1","","","2","2","2023-06-01","Comuna 08",2,1,"15","ELABORACION DE PRODUCTOS ALIMENTICIOS Y BEBIDAS","1501","Producción y procesamiento de carne y pescado","3","Servicios Personales y otros Oficios.","26","Servicios de Limpieza","","","","","","","","","0","","99"
19625144,"1","8",1,"1","","1",28,"4","1","","","2","","","","5","","Bolivia","","1","1","","","1","","1","Costura","3","1","Costura","Costura","1","","1","2","","2","","2","","2","24","6","1","4","","","","1","12","","","","","Coser","1","5","1","2","3","2","3","3","3","1","2","","","","","","","","","","","","","","","","","","","","","","","2","","1","2","2","2","2","2","6","","7","","","","3","2","","","","","","","","","","1","2","","","","","","","","4","4","4","4","3","4","4","4","4","","2","","4","1","","","2","2","2023-06-14","Comuna 07",0,1,"17","FABRICACION DE PRODUCTOS TEXTILES","1700","Fabricación de productos textiles","6","Industria Manufacturera.","15","Indumentaria y Textil","","","","","","","","","0","","99"
19514861,"1","9",1,"1","","1",44,"4","1","","","1","2","","","1","","","","","1","","","1","","1","Cooperativa Barrio Nuevo","6","1","Barredora","Barrido y limpieza","1","","2","","","2","","1","1","2","20","7","9","","","","","1","","","","","","Carretilla, escobillones","1","2","2","2","3","3","1","1","1","3","1","Casa particular","1","Cuidadora","6","2","","2","","13","","","","","","1","1","3","1","3","1","1","3","2","","1","2","2","2","2","1","","","1","","1","4","3","2","","","","","","","","","","1","4","11","","","","","","","4","4","4","4","1","4","4","1","4","","2","","4","1","","","2","2","2023-06-03","Comuna 08",2,0,"91","SERVICIOS DE ASOCIACIONES","9109","Servicios de asociaciones n.c.p.","4","Recuperación, Reciclado y Servicios Ambientales.","31","Trabajador/a de limpieza de terrenos y espacios verdes","95","SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMESTICO","9500","Servicios de hogares privados que contratan servicio domestico","57.1.1.3 / cuidador de ancianos","1","Servicios Socio Comunitarios","10","Cuidados (niños/as, enfermos/as, personas con discapacidad, ancianos/as)","1","99"
20124023,"3","99",2,"1","","1",51,"6","1","","","1","2","","","1","","","","","1","","","1","","1","Armado de cajas","1","1","Armado de cajas","Armado de cajas","6","","1","2","","2","","2","","2","25horas","8","4","","","","","1","","","","","","","2","","2","1","3","3","2","1","1","3","2","Cuidar persona mayor","1","Cuidar , dar de comer","4","","3","2","","13","","","","","","1","1","3","3","1","2","1","3","1","Terapeuta holistica","3","1","1","2","2","1","","","7","","","","3","2","","","","","","","","","","1","14","","","","","","","","2","4","4","4","4","4","4","4","4","","2","","4","4","","","2","2","2023-07-05","Comuna 09",1,1,"36","FABRICACIÓN DE MUEBLES Y COLCHONES; INDUSTRIAS MANUFACTURERAS N.C.P.","3609","Industrias manufactureras n.c.p.","6","Industria Manufacturera.","15","Indumentaria y Textil","95","SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMESTICO","9500","Servicios de hogares privados que contratan servicio domestico","40.1.1.3 / cuidador de enfermos","1","Servicios Socio Comunitarios","10","Cuidados (niños/as, enfermos/as, personas con discapacidad, ancianos/as)","1","99"
19895013,"1","3",4,"1","","1",40,"4","1","","","1","1","1","","5","","Paraguay","","1","1","","","1","","1","Empleada domestica","1","1","Servicio doméstico","Servicio doméstico en hogares","7","","6","","","1","","","","1","40","8","4","","","","","1","","","","","","","1","5","1","1","3","3","3","3","3","1","3","","","","","","","","","","","","","","","","","","","","","","","2","","2","2","1","2","2","2","4","","7","","","","3","2","","","","","","","","","","1","11","","","","","","","","4","4","4","4","4","4","4","4","4","","2","","4","2","","No recuerda","99","2","2023-06-23","Comuna 04",0,0,"95","SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMESTICO","9500","Servicios de hogares privados que contratan servicio domestico","3","Servicios Personales y otros Oficios.","26","Servicios de Limpieza","","","","","","","","","0","","99"
19991959,"1","4",2,"1","","1",59,"4","1","","","2","","","","5","","Bolivia","","1","1","","","1","","2","Feria de barrio","1","1","Vendedors","Vende ropa","2","","4","","","","3","2","","2","10","5","11","","","Pandemia","","1","","","","","","","1","2","4","2","1","3","1","1","1","1","1","Taller de costurs","2","Costurera","1","2","","2","","1","2","12","","","Maquina de coser","1","1","3","3","3","1","1","1","1","Costurera","1","2","2","2","2","2","1","","7","","","","3","2","","","","","","","","","","1","2","3","5","9","15","","","","4","4","4","4","4","4","4","4","4","","2","","4","1","","","2","2","2023-06-26","Comuna 08",0,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5310","Venta al por menor en puestos móviles y  no realizadas en tiendas n.c.p.","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","17","FABRICACION DE PRODUCTOS TEXTILES","1700","Fabricación de productos textiles","80.3.2.3 / costurera","6","Industria Manufacturera.","15","Indumentaria y Textil","","99"
20376709,"1","2",3,"2","","2",42,"5","1","","","1","1","2","2","1","","","","","1","","","1","","1","Empresa administrativa","6","1","Empleado administrativo","Tareas administrativas","1","","1","1","","1","","","","1","21","8","4","","","","","1","","","","","","","1","1","4","1","3","3","1","1","1","1","2","Empresa","6","Empleado administrativo","1","2","","1","1","11","","","","","","2","2","3","3","1","1","1","3","2","","4","1","1","1","2","1","","","7","","","","3","2","","","","","","","","","","2","","","","","","","","","4","4","4","4","4","4","4","4","2","Potenciar trabajo","2","","4","2","","OSBA","2","2","2023-07-14","Comuna 01",0,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5303","Comercio de alimentos, bebidas y tabaco","3","Servicios Personales y otros Oficios.","38","Otros","53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5303","Comercio de alimentos, bebidas y tabaco","10.3.1.3 / auxiliar administrativo","3","Servicios Personales y otros Oficios.","38","Otros","","99"
19904321,"1","3",3,"4","","1",42,"5","1","","","2","","","","5","","Paraguay","","1","1","","","1","","1","Empleada domestica","1","1","Servicio doméstico en hogares","Empleada domestica","7","","6","","","2","","2","","2","12","8","4","","","","","1","","","","","","","2","","2","2","3","1","1","2","3","3","2","","","","","","","","","","","","","","","","","","","","","","","2","","1","2","2","2","2","1","","","7","","","","3","2","","","","","","","","","","2","","","","","","","","","4","4","4","4","4","1","4","4","4","","2","","1","1","","","2","2","2023-06-27","Comuna 04",2,0,"95","SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMESTICO","9500","Servicios de hogares privados que contratan servicio domestico","3","Servicios Personales y otros Oficios.","26","Servicios de Limpieza","","","","","","","","","0","1","99"
19822308,"1","8",2,"1","","2",52,"7","2","1","","2","","","","6","","","Peru","1","1","","","1","","1","textil","2","1","textil","tareas múltiples","1","","1","2","","2","","2","","2","50","8","4","","","","","1","","","","","","maquina over, collareta","1","2","1","1","3","3","3","3","1","3","3","auxiliar en el ministerio de educacion","5","limpieza","1","1","","","","13","","","","","","1","1","1","1","3","3","1","3","1","técnico","2","2","2","2","2","2","1","","7","","","","3","2","","","","","","","","","","1","1","9","","","","","","","4","4","4","4","4","2","4","4","4","","2","","4","1","","","2","2","2023-06-16","Comuna 07",1,0,"17","FABRICACION DE PRODUCTOS TEXTILES","1700","Fabricación de productos textiles","6","Industria Manufacturera.","15","Indumentaria y Textil","75","ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA","7501","Administración pública","55.3.1.4 / mucama/empleada doméstica","3","Servicios Personales y otros Oficios.","26","Servicios de Limpieza","","99"
20025255,"1","2",2,"1","","1",41,"4","2","2","1","","","","","5","","Paraguay","","1","1","","","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Casa de familia","1","Empleada domestica","6","2","","2","","13","","","","","","1","2","","","","","","","2","","1","2","1","2","2","1","","","1","","3","4","3","2","","","","","","","","","","1","99","","","","","","","","4","4","4","4","1","4","4","1","4","","2","","4","1","","","2","2","2023-07-05","Comuna 01",2,0,"","","","","","","","","95","SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMESTICO","9500","Servicios de hogares privados que contratan servicio domestico","55.3.1.4 / mucama/empleada doméstica","3","Servicios Personales y otros Oficios.","26","Servicios de Limpieza","1","99"
19958158,"3","99",2,"1","","1",63,"5","2","2","1","","","","","4","Santiago del Estero","","","","1","","","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Empleada doméstica","1","Empleada","4","","3","2","","12","","","","","Materiales de limpieza de casa","2","2","","","","","","","2","","1","2","1","2","2","1","","","7","","","","3","2","","","","","","","","","","2","","","","","","","","","4","4","2","4","4","4","4","4","4","","2","","1","1","","","2","2","2023-06-29","Comuna 09",0,0,"","","","","","","","","95","SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMESTICO","9500","Servicios de hogares privados que contratan servicio domestico","30.3.1.4 / ayudante de ventas de comercio minorista","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","","99"
19806231,"1","1",3,"1","","1",53,"4","1","","","1","2","","","5","","Paraguay","","1","1","","","1","","1","Cooperativa","4","1","Barrido","Barrido","1","","2","","","1","","","","2","30","5","4","","","","","1","","","","","","","2","","2","2","3","3","2","1","1","1","1","Empleada domestica","1","Servicio domestico","6","2","","2","","13","","","","","","2","2","1","2","3","3","1","1","2","","1","2","2","2","2","1","","","1","","1","2","3","2","","","","","","","","","","2","","","","","","","","","4","4","4","4","4","1","4","4","4","","2","","4","1","","","2","2","2023-06-05","Comuna 08",0,0,"91","SERVICIOS DE ASOCIACIONES","9109","Servicios de asociaciones n.c.p.","4","Recuperación, Reciclado y Servicios Ambientales.","31","Trabajador/a de limpieza de terrenos y espacios verdes","95","SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMESTICO","9500","Servicios de hogares privados que contratan servicio domestico","55.3.1.4 / mucama/empleada doméstica","3","Servicios Personales y otros Oficios.","26","Servicios de Limpieza","","99"
19879227,"1","8",1,"1","","1",26,"6","1","","","2","","","","1","","","","","1","","","1","","1","Vendedora de ropa","1","1","Vendedora","Vende","1","","4","","","","3","2","","2","20","6","11","","","Emprendimiento propio","","1","","","","","","","1","5","2","2","3","3","2","2","2","3","1","","","","","","","","","","","","","","","","","","","","","","","2","","1","2","2","2","1","2","1","","7","","","","3","2","","","","","","","","","","1","4","11","","","","","","","4","4","4","4","4","2","4","4","4","","2","","4","1","","","2","2","2023-06-22","Comuna 07",2,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5304","Comercio de textiles y avíos (mercería), prendas de vestir, calzado, marroquinería y art. similares","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","","","","","","","","","0","1","99"
19820860,"1","1",4,"2","","1",40,"5","2","2","1","","","","","4","Chaco","","","","1","","","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polleria","2","Atención al publico","1","2","","2","","13","","","","","","2","1","","","","","","","2","","2","2","2","2","2","1","","","7","","","","3","2","","","","","","","","","","1","11","","","","","","","","4","4","4","4","4","4","4","4","4","","2","","4","1","","","2","1","2023-06-08","Comuna 08",0,0,"","","","","","","","","53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5302","Comercio de materias primas agropecuarias","30.3.1.4 / ayudante de ventas de comercio minorista","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","","99"
20116493,"3","99",2,"1","","2",36,"6","2","2","1","","","","","1","","","","","1","","","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Changas","1","Changarin","4","","3","2","","2","3","4","","","","2","1","","","","","","","2","","2","2","1","2","2","2","7","Que me permita tener un bienestar familiar","7","","","","3","2","","","","","","","","","","2","","","","","","","","","4","4","4","4","4","4","4","4","4","","2","","4","2","","Maestranza","2","2","2023-07-05","Comuna 04",0,0,"","","","","","","","","93","SERVICIOS N.C.P.","9309","Servicios n.c.p.","72.1.1.3 / albañil (oficial, medio oficial)","5","Construcción e Infraestructura Social y Mejoramiento Ambiental.","2","Albañil // Durlero","","99"
19887597,"1","8",1,"1","","1",54,"4","1","","","2","","","","5","","Paraguay","","1","1","","","1","","1","Hace arreglos de ropa en su casa","1","1","Costurera","Case","6","","4","","","","3","2","","2","48","8","11","","","Emprendimiento propio","","1","","","","","","","2","","2","2","3","3","3","3","1","3","2","Casa de familia","1","Empleada doméstica","1","2","","2","","13","","","","","","2","2","1","3","1","1","1","1","2","","1","2","2","2","2","1","","","7","","","","3","2","","","","","","","","","","1","15","","","","","","","","4","4","4","4","4","1","4","4","4","","2","","1","1","","","2","2","2023-06-23","Comuna 07",1,0,"17","FABRICACION DE PRODUCTOS TEXTILES","1700","Fabricación de productos textiles","6","Industria Manufacturera.","15","Indumentaria y Textil","95","SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMESTICO","9500","Servicios de hogares privados que contratan servicio domestico","55.3.1.4 / mucama/empleada doméstica","3","Servicios Personales y otros Oficios.","26","Servicios de Limpieza","1","99"
19991194,"1","6",2,"1","","2",46,"6","1","","","2","","","","5","","Bolivia","","1","1","","","1","","1","remis cuenta propia","1","1","remisero","viajes","1","","4","","","","3","2","","2","56","4","11","","","solo","","1","","","","","","auto","2","","2","2","3","3","3","1","3","3","2","albañileria","2","albañil","1","2","","2","","2","3","","","","","2","2","1","2","1","1","1","2","1","albañil","2","2","2","2","2","2","1","","7","","","","3","2","","","","","","","","","","1","2","","","","","","","","4","4","4","4","2","2","2","4","4","","2","","4","1","","","2","2","2023-06-23","Comuna 08",1,0,"60","SERVICIO DE TRANSPORTE TERRESTRE","6004","Transporte automotor de pasajeros","8","Transporte y Almacenamiento.","34","Transporte de pasajeros","45","CONSTRUCCION","4500","Construcción","72.1.1.3 / albañil (oficial, medio oficial)","5","Construcción e Infraestructura Social y Mejoramiento Ambiental.","2","Albañil // Durlero","","99"
19537359,"1","3",1,"1","","2",60,"3","1","","","2","","","","5","","Peru","","1","1","","","1","","1","Vendedor de ropa","2","1","Vende ropa en local","Vende ropa dueño de local","1","","4","","","","2","2","","2","50","7","4","","","","","1","","","","","","","2","","1","1","3","3","3","3","2","1","2","Vendedor","1","Vendía ropa en la calle o ferias","4","","3","2","","13","","","","","","2","2","3","2","2","1","1","2","2","","1","2","1","2","2","1","","","7","","","","3","2","","","","","","","","","","1","2","","","","","","","","2","4","4","4","4","1","4","4","4","","1","3","1","1","","","2","2","2023-06-12","Comuna 04",0,1,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5304","Comercio de textiles y avíos (mercería), prendas de vestir, calzado, marroquinería y art. similares","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5310","Venta al por menor en puestos móviles y  no realizadas en tiendas n.c.p.","33.1.1.4 / vendedor ambulante o callejero de ropa, perfumes y bijouterie","2","Comercio Popular y Trabajos en Espacios Públicos","35","Vendedor/a ambulante","","99"
19988667,"1","5",3,"3","","2",24,"7","1","","","1","2","","","1","","","","","1","","","1","","1","programador de sistema","2","1","empleado","programar sistemas","1","","1","2","","2","","2","","2","30","3","4","","","","","1","","","","","","","1","2","2","2","3","3","2","1","3","3","2","","","","","","","","","","","","","","","","","","","","","","","1","tecnico electromecanico","4","1","2","1","1","2","6","","7","","","","3","2","","","","","","","","","","1","4","","","","","","","","4","4","4","4","4","4","4","4","4","","2","","4","1","","","2","2","2023-06-28","Comuna 08",1,0,"72","SERVICIOS INFORMATICOS Y ACTIVIDADES CONEXAS","7201","Servicios de informática","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","","","","","","","","","0","2","99"
19895023,"1","3",2,"2","","2",32,"5","1","","","1","2","","","5","","Paraguay","","1","1","","","1","","2","Carniceria","2","1","Empleado","Ayudante de carnicero","1","","1","2","","2","","2","","2","60","6","4","","","","","1","","","","","","","2","","1","3","2","3","3","3","2","3","4","Mecanico","1","Mecanico de autos y motos","4","","3","2","","7","","","","","","4","2","1","3","3","3","1","3","1","Mecanico","1","2","2","2","2","1","","","7","","","","3","2","","","","","","","","","","1","16","","","","","","","Mecanico, inyección mecanica","4","4","4","4","2","4","4","2","4","","2","","4","1","","","2","2","2023-06-23","Comuna 04",2,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5302","Comercio de materias primas agropecuarias","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","50","VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; VENTA AL POR MENOR DE COMBUSTIBLE PARA VEHÍC","5002","Mantenimiento y reparación de vehículos automotores, excepto motocicletas","82.1.1.2 / técnico mecánico de automotores","3","Servicios Personales y otros Oficios.","25","Reparador/a de electrodomésticos / electrónica / motores","","99"
19941102,"1","8",2,"1","","2",48,"4","1","","","2","","","","5","","Paraguay","","1","1","","","1","","1","Pintor","1","1","Pintor","Pintar","9","","4","","","","3","2","","2","40","7","4","","","","","1","","","","","","","1","4","2","1","2","2","2","2","2","2","3","","","","","","","","","","","","","","","","","","","","","","","2","","1","2","2","2","2","2","1","","7","","","","3","2","","","","","","","","","","2","","","","","","","","","4","4","4","4","4","4","4","4","4","","2","","4","1","","","2","2","2023-06-26","Comuna 07",1,0,"45","CONSTRUCCION","4500","Construcción","5","Construcción e Infraestructura Social y Mejoramiento Ambiental.","20","Pintor/a","","","","","","","","","0","","99"
19554045,"1","3",2,"2","","1",40,"5","1","","","2","","","","6","","","Peru","1","1","","","1","","1","Casas de familia","1","1","Empleada doméstica","Limpieza","7","","6","","","2","","2","","2","6","6","4","","","","","1","","","","","","","2","","2","2","2","2","2","3","3","1","1","","","","","","","","","","","","","","","","","","","","","","","2","","1","2","2","2","2","1","","","7","","","","3","2","","","","","","","","","","2","","","","","","","","","4","4","4","4","4","4","4","4","4","","2","","4","1","","","2","2","2023-06-13","Comuna 04",2,0,"95","SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMESTICO","9500","Servicios de hogares privados que contratan servicio domestico","3","Servicios Personales y otros Oficios.","26","Servicios de Limpieza","","","","","","","","","0","","99"
20008077,"3","99",3,"1","","2",52,"7","1","","","2","","","","1","","","","","1","","","1","","1","Plomero","1","1","Plomero","Plomero","6","","4","","","","3","2","","2","50","8","2","","","","","3","","","","","","","2","","1","1","3","3","3","3","1","1","99","","","","","","","","","","","","","","","","","","","","","","","2","","2","2","2","2","2","1","","","7","","","","3","2","","","","","","","","","","2","","","","","","","","","4","4","4","4","4","4","4","4","4","","2","","4","3","","","2","2","2023-07-03","Comuna 07",0,2,"45","CONSTRUCCION","4500","Construcción","5","Construcción e Infraestructura Social y Mejoramiento Ambiental.","21","Plomero/a // Fontanero/a // Instalador/a de redes de agua potable y tuberías","","","","","","","","","0","","99"
19859937,"1","3",3,"1","","2",41,"6","2","2","1","","","","","2","","","","","1","","","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mercado Central","4","Sampista","1","2","","2","","10","","","","","","1","1","","","","","","","1","Oficial especializado de caños para infraestructura de agua","1","1","1","2","2","2","1","","7","","","","3","2","","","","","","","","","","1","1","","","","","","","","4","4","4","4","2","4","4","2","4","","2","","4","1","","","2","2","2023-06-21","Comuna 04",4,0,"","","","","","","","","53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5303","Comercio de alimentos, bebidas y tabaco","36.3.2.3 / sampista de planta productiva","8","Transporte y Almacenamiento.","7","Carga de mercadería","","99"
19905715,"1","3",2,"1","","2",46,"6","1","","","2","","","","6","","","Peru","1","1","","","1","","1","Montero en flores","1","1","Vendedor","Vende en la vía pública","1","","4","","","","3","2","","2","60","7","11","","","Por su cuenta","","1","","","","","","","2","","5","3","2","1","2","3","3","2","3","Supermercado","4","Repositor","1","2","","2","","13","","","","","","2","2","2","1","3","3","3","3","2","","1","2","2","2","2","2","1","","7","","","","3","2","","","","","","","","","","1","5","","","","","","","","4","4","4","4","4","4","4","4","4","","2","","1","1","","","2","2","2023-06-27","Comuna 04",3,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5310","Venta al por menor en puestos móviles y  no realizadas en tiendas n.c.p.","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5307","Tiendas no especializadas con predominancia de alimentos y bebidas","32.3.1. / repositor","2","Comercio Popular y Trabajos en Espacios Públicos","38","Otros","","99"
19841945,"1","3",2,"1","","2",45,"6","1","","","2","","","","5","","Paraguay","","1","1","","","1","","1","Construcción","1","1","Albañil","Albañil","5","","4","","","","3","2","","2","40","8","4","","","","","3","","","","","","","1","5","1","1","3","3","3","3","3","3","2","","","","","","","","","","","","","","","","","","","","","","","2","","1","2","2","2","2","2","1","","7","","","","2","2","","","","","","","","","","1","7","","","","","","","","4","4","4","4","4","4","4","4","2","Escolaridad","2","","4","1","","","2","2","2023-06-21","Comuna 04",1,0,"45","CONSTRUCCION","4500","Construcción","5","Construcción e Infraestructura Social y Mejoramiento Ambiental.","2","Albañil // Durlero","","","","","","","","","0","","99"
